team_id,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlayPositioningClass_Free Form,buildUpPlayPositioningClass_Organised,chanceCreationPositioningClass_Free Form,chanceCreationPositioningClass_Organised,defenceDefenderLineClass_Cover,defenceDefenderLineClass_Offside Trap,buildUpPlayDribbling,next_date,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot_right,preferred_foot_left,attacking_work_rate_medium,attacking_work_rate_high,attacking_work_rate_low,defensive_work_rate_medium,defensive_work_rate_high,defensive_work_rate_low,height,weight
8564,2012-02-22,45,50,65,20,50,45,45,50,0,1,1,0,1,0,70.0,2013-09-20,79.48885077186962,82.54030874785595,64.63979416809605,53.02744425385936,64.54545454545453,71.80274442538594,61.55917667238421,67.91423670668954,62.07547169811321,54.770154373927966,67.17667238421954,72.45797598627787,72.94854202401373,72.31903945111492,70.36192109777015,77.0377358490566,63.73584905660378,71.94511149228131,75.95540308747856,74.00171526586621,72.28987993138934,63.00514579759862,73.5197255574614,63.089193825042884,61.06861063464837,65.27101200686107,64.12864493996571,57.00857632933106,63.668953687821606,61.49399656946826,15.629502572898796,15.699828473413376,16.245283018867926,15.79416809605489,15.981132075471699,81.6809605488851,16.432246998284732,0.6931389365351627,0.2648370497427101,0.023156089193825044,0.5807890222984562,0.311663807890223,0.08867924528301888,182.67329521631407,172.33142748237088
8564,2013-09-20,48,54,51,53,64,48,49,53,0,1,1,0,1,0,70.0,2014-09-19,77.89926289926291,80.68058968058969,63.91400491400492,54.68058968058968,62.25552825552827,71.49385749385749,59.351351351351354,67.68058968058969,64.52579852579852,58.62899262899261,66.66584766584765,72.60442260442261,71.11302211302211,71.26781326781328,69.80589680589682,74.2014742014742,65.35626535626537,71.64127764127764,73.13022113022113,70.24078624078625,73.11056511056509,63.01719901719901,69.04914004914006,60.30466830466831,62.30466830466831,63.631449631449634,65.08599508599511,54.85012285012285,59.43488943488944,58.89680589680589,15.840294840294838,15.034398034398036,15.525798525798526,14.874692874692874,14.835380835380835,81.13022113022114,18.869778869778866,0.4877149877149877,0.3565110565110565,0.15577395577395575,0.6727272727272726,0.23194103194103194,0.0953316953316953,183.0238847938848,173.4039039039039
8564,2014-09-19,48,52,66,36,75,58,57,49,0,1,0,1,1,0,70.0,2015-09-10,77.43779904306224,79.75598086124401,59.478468899521545,51.28947368421052,63.4043062200957,68.37320574162678,55.68899521531101,64.84210526315789,61.985645933014354,53.73923444976077,64.24401913875597,69.74162679425837,70.61004784688996,72.73444976076556,69.2224880382775,70.36363636363636,67.32775119617224,69.47846889952153,75.08133971291865,71.01435406698566,74.76315789473685,60.765550239234436,68.76555023923443,61.246411483253574,58.485645933014354,58.712918660287066,59.75837320574161,55.4043062200957,61.03349282296653,59.92105263157895,11.633971291866029,12.502392344497604,12.009569377990433,13.248803827751196,12.311004784688995,81.19617224880385,18.803827751196167,0.528468899521531,0.3179425837320574,0.15358851674641144,0.5586124401913877,0.32057416267942584,0.12081339712918658,183.73908984582667,175.15308346624138
8564,2015-09-10,48,52,66,36,69,58,57,49,0,1,0,1,1,0,70.0,,77.05833333333334,80.28358585858584,60.22146464646465,52.91818181818181,63.74671717171718,69.0699494949495,54.22146464646465,66.9861111111111,61.89696969696971,53.59015151515152,63.61641414141414,71.02045454545456,70.88838383838385,72.64974747474747,69.59393939393938,71.9219696969697,63.71136363636364,70.99267676767677,72.31060606060606,71.04166666666667,74.8388888888889,63.46792929292928,68.49848484848485,60.04772727272728,59.164141414141426,60.84646464646465,59.74722222222222,52.111111111111114,58.01818181818182,57.11035353535354,13.371717171717172,13.324494949494948,12.911868686868686,13.830303030303032,13.365656565656565,71.45622895622897,28.543771043771034,0.6036756453423119,0.3439955106621773,0.05232884399551066,0.8085016835016835,0.11568462401795733,0.07581369248035913,184.27454124579128,175.00985549943886
10215,2010-02-22,30,30,50,60,55,30,30,30,0,1,0,1,0,1,53.0,2011-02-22,67.1490909090909,71.54727272727273,54.88242424242424,45.34303030303031,55.58424242424242,59.67151515151514,44.54272727272728,55.47636363636365,51.43363636363635,47.38121212121212,56.7460606060606,59.83333333333334,69.2030303030303,69.1460606060606,69.88060606060607,68.76121212121211,70.0721212121212,60.76969696969697,70.63545454545455,68.5969696969697,69.67090909090909,48.54363636363636,60.6521212121212,54.6981818181818,55.99515151515153,59.81303030303031,55.83939393939393,48.45030303030304,49.82242424242424,48.87454545454545,14.176363636363636,20.22909090909091,32.31454545454546,19.560606060606066,19.56909090909091,83.6599326599327,16.34006734006734,0.8660269360269358,0.050875420875420865,0.0830976430976431,0.6351250601250602,0.2551370851370851,0.10973785473785473,179.8578276094276,167.07680134680137
10215,2011-02-22,30,50,50,50,55,30,45,65,0,1,0,1,1,0,53.0,2012-02-22,66.94294670846395,72.46363636363638,52.663949843260184,42.94263322884013,54.30094043887147,58.85297805642632,43.27335423197493,54.109717868338564,47.89090909090909,42.29561128526646,52.797492163009395,59.724764890282145,67.92915360501566,67.34514106583073,67.58777429467085,66.45141065830721,65.55047021943575,57.50909090909092,70.01003134796238,65.2103448275862,67.88432601880878,47.245768025078384,61.43416927899686,50.34639498432602,49.403761755485895,57.04514106583072,48.186206896551724,48.793416927899685,50.22539184952978,49.4141065830721,15.798119122257054,16.510031347962382,16.131974921630093,15.836050156739809,15.158934169278993,81.13200975269942,18.867990247300593,0.8006008359456634,0.16930512016718907,0.03009404388714734,0.7473379111310144,0.15774120515499826,0.09492088371398713,180.4783685127134,165.55715778474402
10215,2012-02-22,45,44,55,57,60,52,38,61,0,1,0,1,1,0,53.0,2014-09-19,67.52472727272728,71.56496969696968,52.9269090909091,46.2830303030303,55.37236363636364,58.58981818181818,43.53733333333333,57.14824242424242,50.36424242424242,46.72448484848485,52.07321212121212,60.49224242424242,67.47042424242424,67.17054545454545,65.93357575757575,65.90945454545452,64.68315151515151,59.86121212121212,69.46521212121212,65.34109090909091,64.86800000000002,49.46848484848485,62.09527272727272,51.24157575757576,50.73139393939394,54.02436363636364,50.62909090909091,49.41006060606062,51.2809696969697,49.81721212121213,14.882424242424245,14.905212121212122,15.63042424242424,14.867030303030305,15.287878787878785,80.03241943241946,19.967580567580573,0.7385791245791246,0.14466329966329966,0.11675757575757575,0.8762760942760942,0.06010437710437709,0.0636195286195286,180.0520649158249,166.2305387205387
10215,2014-09-19,52,44,55,51,60,39,38,61,0,1,0,1,1,0,53.0,2015-09-10,66.54710743801652,69.85840220385674,51.11239669421488,45.3465564738292,57.400550964187325,58.56418732782369,45.38677685950414,55.42617079889808,49.992837465564726,46.38705234159779,52.84545454545455,60.467217630853995,64.40853994490358,63.64325068870525,63.31349862258954,64.13085399449037,61.70881542699724,60.284297520661156,67.11212121212122,63.55068870523416,68.82727272727271,48.92258953168045,60.98457300275482,50.77575757575758,49.97272727272727,51.434435261708,48.24297520661157,49.16831955922865,51.59531680440772,49.20661157024794,15.754820936639115,14.539393939393939,15.20716253443526,15.435537190082645,16.120110192837462,81.30394857667585,18.69605142332415,0.6170951943679216,0.21114937251300886,0.17175543311906946,0.7673324150596879,0.16891643709825524,0.06375114784205692,182.41260345883072,174.2134374043465
10215,2015-09-10,53,44,55,51,60,39,38,61,0,1,0,1,1,0,53.0,,68.76099706744868,71.91994134897361,54.4615835777126,46.978885630498546,54.60850439882699,59.658357771260995,45.28885630498533,58.41730205278592,53.4791788856305,49.933137829912035,54.29501466275658,60.99736070381231,64.12082111436949,65.95513196480938,66.20439882697947,66.39237536656893,65.2266862170088,62.933137829912035,66.14398826979472,65.61231671554252,66.76715542521994,52.513196480938404,65.37507331378299,52.57536656891496,53.15542521994136,53.38533724340176,48.31143695014662,48.317302052785934,52.597067448680356,48.765395894428146,17.10762463343109,14.734897360703814,17.162170087976538,16.26891495601173,16.428445747800588,79.55592794302473,20.44407205697528,0.5219522413070801,0.3367825722664433,0.14126518642647673,0.7937997486384581,0.1581901968998743,0.04801005446166736,180.77864450961223,171.7868686868687
10217,2010-02-22,30,35,30,50,65,30,30,30,0,1,0,1,1,0,43.5,2011-02-22,65.13877005347595,70.62219251336899,52.772459893048136,45.98048128342246,56.996256684491975,60.147058823529406,43.466874628639324,59.8548128342246,46.188591800356505,43.02727272727273,59.255614973262034,60.60802139037435,66.54598930481284,66.90561497326202,66.55409982174686,64.36684491978609,67.15522875816994,56.08877005347593,65.70389185977422,66.67647058823529,68.05080213903746,50.227540106951864,62.66283422459893,54.825668449197856,54.10775401069519,60.54982174688057,51.42994652406417,47.32433155080214,50.418716577540124,49.408318478906715,13.903743315508022,18.84197860962567,33.191443850267376,19.194117647058825,19.434491978609625,78.67498514557339,21.32501485442662,0.7012191240132416,0.29878087598675834,0.0,0.6304558186911129,0.27626580935404466,0.09327837195484254,182.65512774806894,173.5285204991087
10217,2011-02-22,53,53,48,67,66,46,62,65,0,1,0,1,1,0,43.5,2012-02-22,67.27017045454545,70.53494318181819,54.74943181818182,44.88380681818182,54.55653409090909,61.746875,45.18295454545455,57.63806818181818,45.09090909090909,44.29488636363637,57.76988636363636,60.54659090909091,66.0909090909091,66.57386363636363,66.0809659090909,65.68977272727273,64.91221590909092,57.73238636363637,67.12869318181819,68.6034090909091,68.22897727272728,50.04375,60.64744318181818,52.83778409090909,51.72954545454545,61.95511363636364,50.61079545454545,47.11761363636364,49.70539772727273,48.24857954545455,15.705113636363638,14.669602272727273,15.761647727272727,14.9,16.15028409090909,67.53787878787878,32.46212121212121,0.720391414141414,0.2438131313131313,0.03579545454545454,0.6875946969696969,0.2495580808080808,0.06284722222222222,182.4714993686869,171.6686316287879
10217,2012-02-22,38,44,55,60,44,50,58,62,0,1,0,1,1,0,43.5,2013-09-20,67.03921568627452,71.60071301247773,51.72549019607843,44.59714795008914,55.43850267379679,60.51871657754012,45.007130124777184,55.557932263814614,50.16042780748662,47.49554367201426,55.09982174688056,62.02139037433156,66.46524064171122,67.10695187165776,66.47237076648842,65.24420677361853,62.31372549019606,61.983957219251344,68.27094474153296,68.52584670231728,68.51158645276293,49.09447415329768,62.57575757575757,49.97147950089128,50.67023172905525,52.903743315508,49.90730837789663,47.45989304812835,49.499108734402846,46.832442067736174,15.286987522281636,16.197860962566846,15.825311942959,14.474153297682705,16.87700534759358,71.74688057040999,26.292335115864528,0.7340463458110515,0.2219251336898396,0.02442067736185384,0.6989304812834224,0.1980392156862745,0.08342245989304811,181.2415012873836,172.6020994256288
10217,2013-09-20,38,47,55,55,44,50,58,52,0,1,0,1,1,0,43.5,2014-09-19,66.34491978609624,70.15240641711227,54.17379679144386,47.35828877005347,56.32620320855614,61.518716577540104,47.310160427807475,58.40641711229946,53.074866310160424,46.51069518716577,55.844919786096256,62.096256684491976,67.35026737967915,67.66310160427808,63.21657754010696,63.778074866310156,60.75133689839572,62.91978609625667,69.43850267379678,66.17647058823529,67.73262032085562,51.81550802139037,60.84759358288769,50.91443850267382,54.49465240641711,52.27005347593583,50.082887700534755,47.665775401069524,50.7192513368984,48.336898395721924,14.457219251336898,15.62299465240642,15.008021390374331,15.018716577540104,16.43850267379679,82.17914438502673,17.82085561497326,0.9070187165775402,0.09298128342245987,0.0,0.9177139037433156,0.07399732620320855,0.008288770053475935,181.06819370172315,169.79797979797982
10217,2014-09-19,58,55,55,52,44,57,50,52,0,1,0,1,1,0,43.5,2015-09-10,67.49311294765839,70.5289256198347,53.31404958677686,47.66391184573003,56.77410468319559,61.735537190082646,49.25895316804407,59.63636363636363,53.71625344352617,47.28099173553721,54.86776859504133,61.66942148760331,66.32506887052342,68.9228650137741,61.78787878787879,65.52617079889808,59.45730027548209,61.23691460055095,68.88429752066115,67.94765840220386,71.30853994490356,52.61157024793389,58.79614325068871,52.43526170798898,54.56473829201102,57.96969696969698,52.01101928374656,49.14876033057851,50.768595041322314,48.586776859504134,14.702479338842974,15.256198347107437,14.50964187327824,15.550964187327821,16.484848484848484,81.2396694214876,18.7603305785124,0.8997245179063361,0.1002754820936639,0.0,0.859228650137741,0.07796143250688704,0.0628099173553719,182.50759106213653,173.36761554943368
10217,2015-09-10,56,66,55,52,38,40,50,52,0,1,0,1,1,0,43.5,,69.24848484848485,71.67575757575759,49.11515151515152,45.94545454545455,59.027272727272724,60.47575757575758,44.33333333333334,57.82424242424243,50.0,45.2060606060606,54.54848484848485,63.7,61.96363636363638,65.16666666666667,60.27272727272727,66.43030303030304,58.31515151515152,58.2030303030303,72.29090909090908,67.27575757575758,71.01515151515152,48.88484848484848,61.44545454545455,52.6878787878788,52.69393939393938,55.95454545454547,50.43636363636363,52.45757575757576,53.67575757575757,51.18181818181819,15.31212121212121,16.206060606060607,15.793939393939393,15.85151515151515,17.33030303030303,70.12121212121214,29.878787878787875,0.8827272727272727,0.11727272727272725,0.0,0.8703030303030302,0.1236363636363636,0.00606060606060606,182.8338181818182,173.34848484848487
8593,2010-02-22,30,30,50,60,70,30,30,30,1,0,0,1,1,0,41.5,2011-02-22,75.12032085561499,81.97860962566844,60.71657754010696,55.155080213903744,58.02139037433155,70.5,59.71657754010696,66.74064171122994,58.70588235294117,51.43582887700535,66.63903743315507,71.74331550802137,74.94117647058823,74.14705882352942,73.24866310160428,75.87967914438501,71.70588235294117,68.09358288770055,70.05614973262031,75.95454545454545,69.09625668449199,61.38235294117647,68.07219251336898,62.38235294117647,66.42780748663101,72.03743315508021,61.47860962566844,54.82620320855614,57.03743315508022,57.558823529411775,15.323529411764708,21.053475935828875,38.55080213903742,22.066844919786096,21.013368983957214,80.16042780748663,19.83957219251337,0.5772727272727272,0.3382352941176471,0.08449197860962566,0.6446524064171123,0.2703208556149732,0.08502673796791442,182.1955733808675,171.188027332145
8593,2011-02-22,40,38,67,65,67,65,57,63,1,0,0,1,1,0,41.5,2012-02-22,74.04829545454545,80.84375,60.84090909090909,52.63636363636364,55.09375,68.96306818181819,54.71875,64.41477272727272,58.21022727272727,49.73863636363636,61.88636363636364,70.5965909090909,73.36079545454544,73.88920454545455,72.7784090909091,73.77272727272727,67.68181818181819,69.32102272727272,69.52272727272728,72.60795454545453,67.13920454545455,62.05113636363636,62.35795454545455,54.0625,60.71022727272727,67.4375,57.48011363636363,49.61079545454546,51.34090909090909,48.48295454545455,15.911931818181815,15.991477272727273,15.022727272727273,16.823863636363637,16.622159090909093,68.86363636363637,31.136363636363637,0.5964015151515152,0.3617739898989899,0.04182449494949495,0.7432133838383838,0.2149621212121212,0.04182449494949495,180.72484848484848,167.74747474747474
8593,2012-02-22,31,33,39,64,46,68,65,60,0,1,1,0,1,0,41.5,2013-09-20,74.13461538461537,79.1520979020979,59.02447552447553,51.64335664335665,59.86888111888111,70.15034965034964,52.70804195804196,64.77272727272728,58.02797202797204,50.32167832167833,64.07167832167832,71.09615384615384,73.07517482517481,71.28496503496503,72.73076923076924,72.37062937062937,66.763986013986,67.1118881118881,72.05944055944056,71.8041958041958,65.13811188811191,58.35839160839161,56.98776223776224,54.351398601398614,60.666083916083906,65.09965034965036,55.3811188811189,48.64685314685313,52.21678321678322,47.22552447552447,16.27097902097902,15.825174825174827,15.601398601398607,17.694055944055947,16.309440559440556,75.26223776223777,24.737762237762237,0.6071678321678321,0.3694055944055945,0.023426573426573425,0.8538461538461538,0.08951048951048951,0.05664335664335664,180.79096348096348,166.33974358974362
8593,2013-09-20,35,33,39,52,46,68,65,50,1,0,1,0,1,0,41.5,2014-09-19,73.68595041322315,78.63636363636364,58.50137741046832,50.876033057851245,61.28650137741047,69.89807162534434,52.16528925619835,66.435261707989,57.50137741046832,45.911845730027544,63.69146005509641,71.96969696969697,73.06887052341597,71.38842975206613,70.57851239669422,72.52617079889806,69.88705234159781,65.80716253443528,70.8457300275482,71.03305785123965,66.91460055096418,54.49586776859505,60.21763085399449,56.30027548209367,61.25895316804407,63.10468319559229,53.14876033057851,51.201101928374655,56.933884297520656,51.80716253443525,15.600550964187324,16.34159779614325,16.415977961432507,17.374655647382916,15.696969696969695,70.52341597796142,29.47658402203857,0.39917355371900826,0.571625344352617,0.02920110192837465,0.737465564738292,0.20192837465564736,0.060606060606060615,179.95631772268138,162.80137741046832
8593,2014-09-19,40,30,51,55,39,64,53,64,0,1,1,0,1,0,41.5,2015-09-10,73.6198347107438,80.05509641873277,57.33333333333334,51.82093663911845,62.32231404958677,69.73829201101928,51.203856749311285,67.4159779614325,54.78236914600551,48.10743801652893,64.33608815426996,71.35812672176307,71.86776859504131,72.71074380165288,69.27823691460054,72.1349862258953,64.75482093663912,65.6418732782369,70.35537190082647,70.4297520661157,67.89256198347108,54.19559228650138,59.906336088154276,55.22038567493114,60.58126721763085,61.041322314049594,51.15151515151515,51.77134986225894,55.65013774104683,50.911845730027544,15.479338842975205,16.101928374655646,16.4435261707989,17.790633608815426,15.556473829201105,70.85399449035812,29.146005509641878,0.6517906336088155,0.3454545454545454,0.002754820936639118,0.7126721763085401,0.1732782369146005,0.1140495867768595,181.64848484848488,166.81971227425777
8593,2015-09-10,35,39,58,55,30,64,53,59,0,1,1,0,1,0,41.5,,75.72424242424243,81.74545454545455,59.83636363636364,53.82727272727274,61.25151515151515,69.74545454545455,53.63030303030303,65.62121212121212,56.76363636363637,48.1969696969697,63.30606060606062,69.88181818181819,69.54545454545455,71.59999999999998,67.67272727272729,74.3939393939394,63.56363636363635,67.47878787878788,69.03939393939393,71.6393939393939,71.82727272727273,55.45151515151516,65.35454545454544,56.88484848484848,60.34545454545454,64.5060606060606,53.06363636363636,52.88181818181818,57.67878787878787,52.72424242424242,16.412121212121214,17.41818181818182,16.38181818181818,18.54848484848485,17.606060606060606,71.0909090909091,28.90909090909091,0.8769696969696971,0.12303030303030303,0.0,0.7199999999999999,0.2006060606060606,0.07939393939393938,183.7771245791246,173.74511784511785
